date,geoid,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
4/2/21,USA-01,Alabama,400,383.71,7.83,54,14.17,0.29
4/3/21,USA-01,Alabama,349,363.29,7.41,30,18.67,0.38
4/4/21,USA-01,Alabama,194,345.43,7.04,0,18.67,0.38
4/5/21,USA-01,Alabama,109,328.43,6.7,1,18.83,0.38
4/6/21,USA-01,Alabama,196,304.86,6.22,14,21,0.43
4/7/21,USA-01,Alabama,338,294.86,6.01,0,16.5,0.34
4/8/21,USA-01,Alabama,464,292.86,5.97,23,17.43,0.36
4/9/21,USA-01,Alabama,318,281.14,5.73,11,11.29,0.23
4/10/21,USA-01,Alabama,354,281.86,5.75,26,10.71,0.22
4/11/21,USA-01,Alabama,311,298.57,6.09,0,10.71,0.22
4/12/21,USA-01,Alabama,172,307.57,6.27,0,10.57,0.22
4/13/21,USA-01,Alabama,1432,326.17,6.65,10,10,0.2
4/14/21,USA-01,Alabama,277,316,6.44,6,10.86,0.22
4/15/21,USA-01,Alabama,421,308.83,6.3,8,8.71,0.18
4/16/21,USA-01,Alabama,422,326.17,6.65,3,7.57,0.15
4/17/21,USA-01,Alabama,508,351.83,7.18,51,11.14,0.23
4/18/21,USA-01,Alabama,270,345,7.04,0,11.14,0.23
4/19/21,USA-01,Alabama,111,334.83,6.83,0,11.14,0.23
4/20/21,USA-01,Alabama,1443,334.83,6.83,8,10.86,0.22
4/21/21,USA-01,Alabama,412,357.33,7.29,9,11.29,0.23
4/22/21,USA-01,Alabama,682,400.83,8.17,17,12.57,0.26
4/23/21,USA-01,Alabama,428,401.83,8.2,16,14.43,0.29
4/24/21,USA-01,Alabama,421,387.33,7.9,11,8.71,0.18
4/25/21,USA-01,Alabama,233,381.17,7.77,0,8.71,0.18
4/26/21,USA-01,Alabama,217,398.83,8.13,1,8.86,0.18
4/27/21,USA-01,Alabama,359,393.14,8.02,2,8,0.16
4/28/21,USA-01,Alabama,376,388,7.91,25,10.29,0.21
4/29/21,USA-01,Alabama,430,352,7.18,8,9,0.18
4/30/21,USA-01,Alabama,409,349.29,7.12,9,8,0.16
5/1/21,USA-01,Alabama,387,344.43,7.02,17,8.86,0.18
5/2/21,USA-01,Alabama,288,352.29,7.18,0,8.86,0.18
5/3/21,USA-01,Alabama,187,348,7.1,0,8.71,0.18
5/4/21,USA-01,Alabama,0,296.71,6.05,0,8.43,0.17
5/5/21,USA-01,Alabama,662,337.57,6.88,17,7.29,0.15
5/6/21,USA-01,Alabama,565,356.86,7.28,16,8.43,0.17
5/7/21,USA-01,Alabama,314,343.29,7,20,10,0.2
5/8/21,USA-01,Alabama,419,347.86,7.09,12,9.29,0.19
5/9/21,USA-01,Alabama,244,341.57,6.97,0,9.29,0.19
5/10/21,USA-01,Alabama,106,330,6.73,0,9.29,0.19
5/11/21,USA-01,Alabama,310,374.29,7.63,7,10.29,0.21
5/12/21,USA-01,Alabama,347,329.29,6.72,12,9.57,0.2
5/13/21,USA-01,Alabama,1144,290,5.91,4,7.86,0.16
5/14/21,USA-01,Alabama,4918,285.2,5.82,23,8.29,0.17
5/15/21,USA-01,Alabama,2016,251.75,5.13,14,8.57,0.17
5/16/21,USA-01,Alabama,254,254.25,5.19,0,8.57,0.17
5/17/21,USA-01,Alabama,184,273.75,5.58,0,8.57,0.17
5/18/21,USA-01,Alabama,336,280.25,5.72,5,8.29,0.17
5/19/21,USA-01,Alabama,288,265.5,5.41,2,6.86,0.14
5/20/21,USA-01,Alabama,339,280.2,5.71,32,10.86,0.22
5/21/21,USA-01,Alabama,443,307.33,6.27,3,8,0.16
5/22/21,USA-01,Alabama,255,299.86,6.12,32,10.57,0.22
5/23/21,USA-01,Alabama,196,291.57,5.95,0,10.57,0.22
5/24/21,USA-01,Alabama,132,284.14,5.8,0,10.57,0.22
5/25/21,USA-01,Alabama,306,279.86,5.71,12,11.57,0.24
5/26/21,USA-01,Alabama,269,277.14,5.65,14,13.29,0.27
5/27/21,USA-01,Alabama,346,278.14,5.67,2,9,0.18
5/28/21,USA-01,Alabama,228,247.43,5.05,6,9.43,0.19
5/29/21,USA-01,Alabama,0,211,4.3,0,4.86,0.1
5/30/21,USA-01,Alabama,0,183,3.73,0,4.86,0.1
5/31/21,USA-01,Alabama,0,164.14,3.35,0,4.86,0.1
6/1/21,USA-01,Alabama,640,211.86,4.32,10,4.57,0.09
6/2/21,USA-01,Alabama,553,252.43,5.15,11,4.14,0.08
6/3/21,USA-01,Alabama,430,264.43,5.39,21,6.86,0.14
6/4/21,USA-01,Alabama,557,311.43,6.35,10,7.43,0.15
6/5/21,USA-01,Alabama,0,311.43,6.35,0,7.43,0.15
6/6/21,USA-01,Alabama,0,311.43,6.35,0,7.43,0.15
6/7/21,USA-01,Alabama,739,417,8.5,19,10.14,0.21
6/8/21,USA-01,Alabama,216,356.43,7.27,3,9.14,0.19
6/9/21,USA-01,Alabama,305,321,6.55,29,11.71,0.24
6/10/21,USA-01,Alabama,290,301,6.14,3,9.14,0.19
6/11/21,USA-01,Alabama,188,248.29,5.06,14,9.71,0.2
6/12/21,USA-01,Alabama,0,248.29,5.06,0,9.71,0.2
6/13/21,USA-01,Alabama,0,248.29,5.06,0,9.71,0.2
6/14/21,USA-01,Alabama,550,221.29,4.51,8,8.14,0.17
6/15/21,USA-01,Alabama,290,231.86,4.73,7,8.71,0.18
6/16/21,USA-01,Alabama,160,211.14,4.31,7,5.57,0.11
3/11/20,USA-05,Arkansas,1,0.14,0,0,0,0
3/12/20,USA-05,Arkansas,5,0.86,0.03,0,0,0
3/13/20,USA-05,Arkansas,1,1,0.03,0,0,0
3/14/20,USA-05,Arkansas,2,1.29,0.04,0,0,0
3/15/20,USA-05,Arkansas,7,2.29,0.08,0,0,0
3/16/20,USA-05,Arkansas,6,3.14,0.1,0,0,0
3/17/20,USA-05,Arkansas,0,3.14,0.1,0,0,0
3/18/20,USA-05,Arkansas,11,4.57,0.15,0,0,0
3/19/20,USA-05,Arkansas,29,8,0.27,0,0,0
3/20/20,USA-05,Arkansas,38,13.29,0.44,0,0,0
3/21/20,USA-05,Arkansas,18,15.57,0.52,0,0,0
3/22/20,USA-05,Arkansas,47,21.29,0.71,0,0,0
3/23/20,USA-05,Arkansas,36,25.57,0.85,0,0,0
3/24/20,USA-05,Arkansas,30,29.86,0.99,2,0.29,0.01
3/25/20,USA-05,Arkansas,76,39.14,1.3,0,0.29,0.01
3/26/20,USA-05,Arkansas,43,41.14,1.36,1,0.43,0.01
3/27/20,USA-05,Arkansas,35,40.71,1.35,0,0.43,0.01
3/28/20,USA-05,Arkansas,24,41.57,1.38,2,0.71,0.02
3/29/20,USA-05,Arkansas,40,40.57,1.34,1,0.86,0.03
3/30/20,USA-05,Arkansas,59,43.86,1.45,1,1,0.03
3/31/20,USA-05,Arkansas,56,47.57,1.58,1,0.86,0.03
4/1/20,USA-05,Arkansas,60,45.29,1.5,2,1.14,0.04
4/2/20,USA-05,Arkansas,59,47.57,1.58,2,1.29,0.04
4/3/20,USA-05,Arkansas,55,50.43,1.67,0,1.29,0.04
4/4/20,USA-05,Arkansas,5,47.71,1.58,2,1.29,0.04
4/5/20,USA-05,Arkansas,110,57.71,1.91,2,1.43,0.05
4/6/20,USA-05,Arkansas,74,59.86,1.98,0,1.29,0.04
4/7/20,USA-05,Arkansas,70,61.86,2.05,2,1.43,0.05
4/8/20,USA-05,Arkansas,80,64.71,2.14,0,1.14,0.04
4/9/20,USA-05,Arkansas,69,66.14,2.19,3,1.29,0.04
4/10/20,USA-05,Arkansas,56,66.29,2.2,3,1.71,0.06
4/11/20,USA-05,Arkansas,26,69.29,2.3,1,1.57,0.05
4/12/20,USA-05,Arkansas,52,61,2.02,2,1.57,0.05
4/13/20,USA-05,Arkansas,195,78.29,2.59,3,2,0.07
4/14/20,USA-05,Arkansas,23,71.57,2.37,2,2,0.07
4/15/20,USA-05,Arkansas,101,74.57,2.47,2,2.29,0.08
4/16/20,USA-05,Arkansas,21,67.71,2.24,3,2.29,0.08
4/17/20,USA-05,Arkansas,75,70.43,2.33,0,1.86,0.06
4/18/20,USA-05,Arkansas,82,78.43,2.6,1,1.86,0.06
4/19/20,USA-05,Arkansas,4,71.57,2.37,1,1.71,0.06
4/20/20,USA-05,Arkansas,190,70.86,2.35,3,1.71,0.06
4/21/20,USA-05,Arkansas,291,109.14,3.62,1,1.57,0.05
4/22/20,USA-05,Arkansas,130,113.29,3.75,1,1.43,0.05
4/23/20,USA-05,Arkansas,207,139.86,4.63,1,1.14,0.04
4/24/20,USA-05,Arkansas,211,159.29,5.28,2,1.43,0.05
4/25/20,USA-05,Arkansas,99,161.71,5.36,1,1.43,0.05
4/26/20,USA-05,Arkansas,92,174.29,5.78,2,1.57,0.05
4/27/20,USA-05,Arkansas,68,156.86,5.2,1,1.29,0.04
4/28/20,USA-05,Arkansas,58,123.57,4.09,6,2,0.07
4/29/20,USA-05,Arkansas,80,116.43,3.86,2,2.14,0.07
4/30/20,USA-05,Arkansas,74,97.43,3.23,2,2.29,0.08
5/1/20,USA-05,Arkansas,29,71.43,2.37,3,2.43,0.08
5/2/20,USA-05,Arkansas,62,66.14,2.19,8,3.43,0.11
5/3/20,USA-05,Arkansas,59,61.43,2.04,4,3.71,0.12
5/4/20,USA-05,Arkansas,38,57.14,1.89,4,4.14,0.14
5/5/20,USA-05,Arkansas,56,56.86,1.88,3,3.71,0.12
5/6/20,USA-05,Arkansas,86,57.71,1.91,4,4,0.13
5/7/20,USA-05,Arkansas,83,59,1.96,1,3.86,0.13
5/8/20,USA-05,Arkansas,53,62.43,2.07,0,3.43,0.11
5/9/20,USA-05,Arkansas,0,53.57,1.78,0,2.29,0.08
5/10/20,USA-05,Arkansas,265,83,2.75,3,2.14,0.07
5/11/20,USA-05,Arkansas,31,82,2.72,3,2,0.07
5/12/20,USA-05,Arkansas,121,91.29,3.02,1,1.71,0.06
5/13/20,USA-05,Arkansas,72,89.29,2.96,2,1.43,0.05
5/14/20,USA-05,Arkansas,130,96,3.18,1,1.43,0.05
5/15/20,USA-05,Arkansas,97,102.29,3.39,0,1.43,0.05
5/16/20,USA-05,Arkansas,115,118.71,3.93,0,1.43,0.05
5/17/20,USA-05,Arkansas,181,106.71,3.54,0,1,0.03
5/18/20,USA-05,Arkansas,54,110,3.65,2,0.86,0.03
5/19/20,USA-05,Arkansas,110,108.43,3.59,2,1,0.03
5/20/20,USA-05,Arkansas,80,109.57,3.63,5,1.43,0.05
5/21/20,USA-05,Arkansas,455,156,5.17,3,1.71,0.06
5/22/20,USA-05,Arkansas,154,164.14,5.44,3,2.14,0.07
5/23/20,USA-05,Arkansas,163,171,5.67,2,2.43,0.08
5/24/20,USA-05,Arkansas,147,166.14,5.51,1,2.57,0.09
5/25/20,USA-05,Arkansas,107,173.71,5.76,1,2.43,0.08
5/26/20,USA-05,Arkansas,151,179.57,5.95,2,2.43,0.08
5/27/20,USA-05,Arkansas,97,182,6.03,1,1.86,0.06
5/28/20,USA-05,Arkansas,261,154.29,5.11,5,2.14,0.07
5/29/20,USA-05,Arkansas,239,166.43,5.51,7,2.71,0.09
5/30/20,USA-05,Arkansas,236,176.86,5.86,1,2.57,0.09
5/31/20,USA-05,Arkansas,240,190.14,6.3,0,2.43,0.08
6/1/20,USA-05,Arkansas,190,202,6.69,0,2.29,0.08
6/2/20,USA-05,Arkansas,375,234,7.75,3,2.43,0.08
6/3/20,USA-05,Arkansas,249,255.71,8.47,6,3.14,0.1
6/4/20,USA-05,Arkansas,358,269.57,8.93,9,3.71,0.12
6/5/20,USA-05,Arkansas,226,267.71,8.87,1,2.86,0.09
6/6/20,USA-05,Arkansas,450,298.29,9.88,2,3,0.1
6/7/20,USA-05,Arkansas,325,310.43,10.29,0,3,0.1
6/8/20,USA-05,Arkansas,314,328.14,10.87,1,3.14,0.1
6/9/20,USA-05,Arkansas,340,323.14,10.71,6,3.57,0.12
6/10/20,USA-05,Arkansas,288,328.71,10.89,4,3.29,0.11
6/11/20,USA-05,Arkansas,448,341.57,11.32,6,2.86,0.09
6/12/20,USA-05,Arkansas,731,413.71,13.71,5,3.43,0.11
6/13/20,USA-05,Arkansas,548,427.71,14.17,1,3.29,0.11
6/14/20,USA-05,Arkansas,406,439.29,14.56,2,3.57,0.12
6/15/20,USA-05,Arkansas,416,453.86,15.04,3,3.86,0.13
6/16/20,USA-05,Arkansas,274,444.43,14.73,6,3.86,0.13
6/17/20,USA-05,Arkansas,415,462.57,15.33,9,4.57,0.15
6/18/20,USA-05,Arkansas,322,444.57,14.73,11,5.29,0.18
6/19/20,USA-05,Arkansas,703,440.57,14.6,6,5.43,0.18
6/20/20,USA-05,Arkansas,511,435.29,14.42,10,6.71,0.22
6/21/20,USA-05,Arkansas,419,437.14,14.49,1,6.57,0.22
6/22/20,USA-05,Arkansas,522,452.29,14.99,2,6.43,0.21
6/23/20,USA-05,Arkansas,595,498.14,16.51,10,7,0.23
6/24/20,USA-05,Arkansas,697,538.43,17.84,3,6.14,0.2
6/25/20,USA-05,Arkansas,687,590.57,19.57,0,4.57,0.15
6/26/20,USA-05,Arkansas,678,587,19.45,9,5,0.17
6/27/20,USA-05,Arkansas,570,595.43,19.73,10,5,0.17
6/28/20,USA-05,Arkansas,508,608.14,20.15,5,5.57,0.18
6/29/20,USA-05,Arkansas,439,596.29,19.76,1,5.43,0.18
6/30/20,USA-05,Arkansas,520,585.57,19.4,5,4.71,0.16
7/1/20,USA-05,Arkansas,420,546,18.09,7,5.29,0.18
7/2/20,USA-05,Arkansas,878,573.29,19,2,5.57,0.18
7/3/20,USA-05,Arkansas,547,554.57,18.38,2,4.57,0.15
7/4/20,USA-05,Arkansas,587,557,18.46,5,3.86,0.13
7/5/20,USA-05,Arkansas,605,570.86,18.92,1,3.29,0.11
7/6/20,USA-05,Arkansas,439,570.86,18.92,5,3.86,0.13
7/7/20,USA-05,Arkansas,259,533.57,17.68,9,4.43,0.15
7/8/20,USA-05,Arkansas,734,578.43,19.17,4,4,0.13
7/9/20,USA-05,Arkansas,806,568.14,18.83,4,4.29,0.14
7/10/20,USA-05,Arkansas,751,597.29,19.79,4,4.57,0.15
7/11/20,USA-05,Arkansas,1061,665,22.04,6,4.71,0.16
7/12/20,USA-05,Arkansas,503,650.43,21.55,2,4.86,0.16
7/13/20,USA-05,Arkansas,572,669.43,22.18,2,4.43,0.15
7/14/20,USA-05,Arkansas,794,745.86,24.72,8,4.29,0.14
7/15/20,USA-05,Arkansas,564,721.57,23.91,4,4.29,0.14
7/16/20,USA-05,Arkansas,817,723.14,23.96,6,4.57,0.15
7/17/20,USA-05,Arkansas,648,708.43,23.47,12,5.71,0.19
7/18/20,USA-05,Arkansas,771,667,22.1,4,5.43,0.18
7/19/20,USA-05,Arkansas,695,694.43,23.01,0,5.14,0.17
7/20/20,USA-05,Arkansas,699,712.57,23.61,6,5.71,0.19
7/21/20,USA-05,Arkansas,728,703.14,23.3,11,6.14,0.2
7/22/20,USA-05,Arkansas,591,707,23.43,6,6.43,0.21
7/23/20,USA-05,Arkansas,1013,735,24.36,6,6.43,0.21
7/24/20,USA-05,Arkansas,990,783.86,25.97,8,5.86,0.19
7/25/20,USA-05,Arkansas,732,778.29,25.79,5,6,0.2
7/26/20,USA-05,Arkansas,642,770.71,25.54,2,6.29,0.21
7/27/20,USA-05,Arkansas,824,788.57,26.13,7,6.43,0.21
7/28/20,USA-05,Arkansas,734,789.43,26.16,20,7.71,0.26
7/29/20,USA-05,Arkansas,787,817.43,27.09,6,7.71,0.26
7/30/20,USA-05,Arkansas,791,785.71,26.04,8,8,0.27
7/31/20,USA-05,Arkansas,752,751.71,24.91,11,8.43,0.28
8/1/20,USA-05,Arkansas,662,741.71,24.58,5,8.43,0.28
8/2/20,USA-05,Arkansas,637,741,24.55,6,9,0.3
8/3/20,USA-05,Arkansas,787,735.71,24.38,11,9.57,0.32
8/4/20,USA-05,Arkansas,784,742.86,24.62,15,8.86,0.29
8/5/20,USA-05,Arkansas,912,760.71,25.21,18,10.57,0.35
8/6/20,USA-05,Arkansas,735,752.71,24.94,7,10.43,0.35
8/7/20,USA-05,Arkansas,1011,789.71,26.17,6,9.71,0.32
8/8/20,USA-05,Arkansas,772,805.43,26.69,14,11,0.36
8/9/20,USA-05,Arkansas,572,796.14,26.38,9,11.43,0.38
8/10/20,USA-05,Arkansas,645,775.86,25.71,11,11.43,0.38
8/11/20,USA-05,Arkansas,383,718.57,23.81,11,10.86,0.36
8/12/20,USA-05,Arkansas,703,688.71,22.82,7,9.29,0.31
8/13/20,USA-05,Arkansas,652,676.86,22.43,9,9.57,0.32
8/14/20,USA-05,Arkansas,626,621.86,20.61,5,9.43,0.31
8/15/20,USA-05,Arkansas,-400,596.83,19.78,13,9.29,0.31
8/16/20,USA-05,Arkansas,673,613.67,20.33,-1,9.33,0.31
8/17/20,USA-05,Arkansas,412,574.83,19.05,4,8.17,0.27
8/18/20,USA-05,Arkansas,410,579.33,19.2,16,9,0.3
8/19/20,USA-05,Arkansas,729,583.67,19.34,12,9.83,0.33
8/20/20,USA-05,Arkansas,549,566.5,18.77,10,10,0.33
8/21/20,USA-05,Arkansas,887,610,20.21,22,12.83,0.43
8/22/20,USA-05,Arkansas,547,601,19.92,11,12.5,0.41
8/23/20,USA-05,Arkansas,375,558.43,18.5,13,12.57,0.42
8/24/20,USA-05,Arkansas,320,545.29,18.07,9,13.29,0.44
8/25/20,USA-05,Arkansas,480,555.29,18.4,15,13.14,0.44
8/26/20,USA-05,Arkansas,649,543.86,18.02,21,14.43,0.48
8/27/20,USA-05,Arkansas,722,568.57,18.84,7,14,0.46
8/28/20,USA-05,Arkansas,838,561.57,18.61,17,13.29,0.44
8/29/20,USA-05,Arkansas,795,597,19.78,16,14,0.46
8/30/20,USA-05,Arkansas,478,611.71,20.27,12,13.86,0.46
8/31/20,USA-05,Arkansas,368,618.57,20.5,13,14.43,0.48
9/1/20,USA-05,Arkansas,273,589,19.52,17,14.71,0.49
9/2/20,USA-05,Arkansas,615,584.14,19.36,27,15.57,0.52
9/3/20,USA-05,Arkansas,1392,679.86,22.53,20,17.43,0.58
9/4/20,USA-05,Arkansas,1174,727.86,24.12,12,16.71,0.55
9/5/20,USA-05,Arkansas,548,692.57,22.95,9,15.71,0.52
9/6/20,USA-05,Arkansas,698,724,23.99,12,15.71,0.52
9/7/20,USA-05,Arkansas,356,722.29,23.93,14,15.86,0.53
9/8/20,USA-05,Arkansas,477,751.43,24.9,9,14.71,0.49
9/9/20,USA-05,Arkansas,498,734.71,24.35,11,12.43,0.41
9/10/20,USA-05,Arkansas,548,614.14,20.35,12,11.29,0.37
9/11/20,USA-05,Arkansas,1184,615.57,20.4,13,11.43,0.38
9/12/20,USA-05,Arkansas,723,640.57,21.23,16,12.43,0.41
9/13/20,USA-05,Arkansas,509,613.57,20.33,12,12.43,0.41
9/14/20,USA-05,Arkansas,408,621,20.58,11,12,0.4
9/15/20,USA-05,Arkansas,870,677.14,22.44,158,12.5,0.41
9/16/20,USA-05,Arkansas,722,709.14,23.5,7,11.83,0.39
9/17/20,USA-05,Arkansas,992,772.57,25.6,9,11.33,0.38
9/18/20,USA-05,Arkansas,871,727.86,24.12,7,10.33,0.34
9/19/20,USA-05,Arkansas,1078,778.57,25.8,8,9,0.3
9/20/20,USA-05,Arkansas,563,786.29,26.05,0,7,0.23
9/21/20,USA-05,Arkansas,641,819.57,27.16,16,7.83,0.26
9/22/20,USA-05,Arkansas,617,783.43,25.96,12,8.43,0.28
9/23/20,USA-05,Arkansas,982,820.57,27.19,20,10.29,0.34
9/24/20,USA-05,Arkansas,1086,834,27.64,17,11.43,0.38
9/25/20,USA-05,Arkansas,897,837.71,27.76,20,13.29,0.44
9/26/20,USA-05,Arkansas,809,799.29,26.49,19,14.86,0.49
9/27/20,USA-05,Arkansas,487,788.43,26.13,23,18.14,0.6
9/28/20,USA-05,Arkansas,807,812.14,26.91,21,18.86,0.62
9/29/20,USA-05,Arkansas,706,824.86,27.33,21,20.14,0.67
9/30/20,USA-05,Arkansas,942,819.14,27.14,19,20,0.66
10/1/20,USA-05,Arkansas,1124,824.57,27.32,15,19.71,0.65
10/2/20,USA-05,Arkansas,958,833.29,27.61,7,17.86,0.59
10/3/20,USA-05,Arkansas,746,824.29,27.31,16,17.43,0.58
10/4/20,USA-05,Arkansas,488,824.43,27.32,18,16.71,0.55
10/5/20,USA-05,Arkansas,417,768.71,25.47,22,16.86,0.56
10/6/20,USA-05,Arkansas,641,759.43,25.16,22,17,0.56
10/7/20,USA-05,Arkansas,809,740.43,24.54,13,16.14,0.53
10/8/20,USA-05,Arkansas,1265,760.57,25.2,21,17,0.56
10/9/20,USA-05,Arkansas,1167,790.43,26.19,27,19.86,0.66
10/10/20,USA-05,Arkansas,908,813.57,26.96,22,20.71,0.69
10/11/20,USA-05,Arkansas,613,831.43,27.55,17,20.57,0.68
10/12/20,USA-05,Arkansas,654,865.29,28.67,17,19.86,0.66
10/13/20,USA-05,Arkansas,680,870.86,28.86,25,20.29,0.67
10/14/20,USA-05,Arkansas,1079,909.43,30.14,23,21.71,0.72
10/15/20,USA-05,Arkansas,1278,911.29,30.2,11,20.29,0.67
10/16/20,USA-05,Arkansas,1015,889.57,29.48,20,19.29,0.64
10/17/20,USA-05,Arkansas,883,886,29.36,19,18.86,0.62
10/18/20,USA-05,Arkansas,644,890.43,29.51,20,19.29,0.64
10/19/20,USA-05,Arkansas,531,872.86,28.92,10,18.29,0.61
10/20/20,USA-05,Arkansas,844,896.29,29.7,14,16.71,0.55
10/21/20,USA-05,Arkansas,1155,907.14,30.06,23,16.71,0.55
10/22/20,USA-05,Arkansas,1202,896.29,29.7,21,18.14,0.6
10/23/20,USA-05,Arkansas,1337,942.29,31.22,10,16.71,0.55
10/24/20,USA-05,Arkansas,1183,985.14,32.64,15,16.14,0.53
10/25/20,USA-05,Arkansas,797,1007,33.37,15,15.43,0.51
10/26/20,USA-05,Arkansas,612,1018.57,33.75,21,17,0.56
10/27/20,USA-05,Arkansas,952,1034,34.26,24,18.43,0.61
10/28/20,USA-05,Arkansas,961,1006.29,33.34,18,17.71,0.59
10/29/20,USA-05,Arkansas,1072,987.71,32.73,19,17.43,0.58
10/30/20,USA-05,Arkansas,1162,962.71,31.9,6,16.86,0.56
10/31/20,USA-05,Arkansas,1316,981.71,32.53,25,18.29,0.61
11/1/20,USA-05,Arkansas,867,991.71,32.86,33,20.86,0.69
11/2/20,USA-05,Arkansas,584,987.71,32.73,27,21.71,0.72
11/3/20,USA-05,Arkansas,878,977.14,32.38,18,20.86,0.69
11/4/20,USA-05,Arkansas,1293,1024.57,33.95,23,21.57,0.71
11/5/20,USA-05,Arkansas,1548,1092.57,36.2,11,20.43,0.68
11/6/20,USA-05,Arkansas,1870,1193.71,39.56,19,22.29,0.74
11/7/20,USA-05,Arkansas,1598,1234,40.89,12,20.43,0.68
11/8/20,USA-05,Arkansas,1038,1258.43,41.7,17,18.14,0.6
11/9/20,USA-05,Arkansas,945,1310,43.41,23,17.57,0.58
11/10/20,USA-05,Arkansas,1424,1388,45.99,4,15.57,0.52
11/11/20,USA-05,Arkansas,1962,1483.57,49.16,14,14.29,0.47
11/12/20,USA-05,Arkansas,1809,1520.86,50.4,18,15.29,0.51
11/13/20,USA-05,Arkansas,2312,1584,52.49,4,13.14,0.44
11/14/20,USA-05,Arkansas,1848,1619.71,53.67,11,13,0.43
11/15/20,USA-05,Arkansas,874,1596.29,52.9,24,14,0.46
11/16/20,USA-05,Arkansas,1308,1648.14,54.61,42,16.71,0.55
11/17/20,USA-05,Arkansas,1554,1666.71,55.23,20,19,0.63
11/18/20,USA-05,Arkansas,1715,1631.43,54.06,30,21.29,0.71
11/19/20,USA-05,Arkansas,2238,1692.71,56.09,22,21.86,0.72
11/20/20,USA-05,Arkansas,2061,1656.86,54.9,24,24.71,0.82
11/21/20,USA-05,Arkansas,1905,1665,55.17,16,25.43,0.84
11/22/20,USA-05,Arkansas,1352,1733.29,57.44,20,24.86,0.82
11/23/20,USA-05,Arkansas,1017,1691.71,56.06,30,23.14,0.77
11/24/20,USA-05,Arkansas,2122,1772.86,58.75,18,22.86,0.76
11/25/20,USA-05,Arkansas,1965,1808.57,59.93,20,21.43,0.71
11/26/20,USA-05,Arkansas,2348,1824.29,60.45,11,19.86,0.66
11/27/20,USA-05,Arkansas,1052,1680.14,55.67,0,16.43,0.54
11/28/20,USA-05,Arkansas,1349,1600.71,53.04,13,16,0.53
11/29/20,USA-05,Arkansas,1221,1582,52.42,21,16.14,0.53
11/30/20,USA-05,Arkansas,1112,1595.57,52.87,32,16.43,0.54
12/1/20,USA-05,Arkansas,1950,1571,52.06,10,15.29,0.51
12/2/20,USA-05,Arkansas,2212,1606.29,53.23,10,13.86,0.46
12/3/20,USA-05,Arkansas,2789,1669.29,55.31,33,17,0.56
12/4/20,USA-05,Arkansas,2827,1922.86,63.72,31,21.43,0.71
12/5/20,USA-05,Arkansas,2245,2050.86,67.96,34,24.43,0.81
12/6/20,USA-05,Arkansas,1542,2096.71,69.48,40,27.14,0.9
12/7/20,USA-05,Arkansas,1118,2097.57,69.51,53,30.14,1
12/8/20,USA-05,Arkansas,2283,2145.14,71.08,39,34.29,1.14
12/9/20,USA-05,Arkansas,2327,2161.57,71.63,34,37.71,1.25
12/10/20,USA-05,Arkansas,2202,2077.71,68.85,34,37.86,1.25
12/11/20,USA-05,Arkansas,2770,2069.57,68.58,55,41.29,1.37
12/12/20,USA-05,Arkansas,2628,2124.29,70.39,36,41.57,1.38
12/13/20,USA-05,Arkansas,1450,2111.14,69.96,34,40.71,1.35
12/14/20,USA-05,Arkansas,1355,2145,71.08,45,39.57,1.31
12/15/20,USA-05,Arkansas,2141,2124.71,70.41,26,37.71,1.25
12/16/20,USA-05,Arkansas,2306,2121.71,70.31,58,41.14,1.36
12/17/20,USA-05,Arkansas,3039,2241.29,74.27,38,41.71,1.38
12/18/20,USA-05,Arkansas,2878,2256.71,74.78,27,37.71,1.25
12/19/20,USA-05,Arkansas,2693,2266,75.09,52,40,1.33
12/20/20,USA-05,Arkansas,1536,2278.29,75.49,46,41.71,1.38
12/21/20,USA-05,Arkansas,1457,2292.86,75.98,58,43.57,1.44
12/22/20,USA-05,Arkansas,1941,2264.29,75.03,43,46,1.52
12/23/20,USA-05,Arkansas,2893,2348.14,77.81,38,43.14,1.43
12/24/20,USA-05,Arkansas,3204,2371.71,78.59,30,42,1.39
12/25/20,USA-05,Arkansas,2122,2263.71,75.01,32,42.71,1.42
12/26/20,USA-05,Arkansas,702,1979.29,65.59,3,35.71,1.18
12/27/20,USA-05,Arkansas,908,1889.57,62.61,41,35,1.16
12/28/20,USA-05,Arkansas,1651,1917.29,63.53,55,34.57,1.15
12/29/20,USA-05,Arkansas,2718,2028.29,67.21,66,37.86,1.25
12/30/20,USA-05,Arkansas,3184,2069.86,68.59,34,37.29,1.24
12/31/20,USA-05,Arkansas,2708,1999,66.24,39,38.57,1.28
1/1/21,USA-05,Arkansas,4304,2310.71,76.57,35,39,1.29
1/2/21,USA-05,Arkansas,2000,2496.14,82.71,18,41.14,1.36
1/3/21,USA-05,Arkansas,2033,2656.86,88.04,20,38.14,1.26
1/4/21,USA-05,Arkansas,1306,2607.57,86.41,51,37.57,1.24
1/5/21,USA-05,Arkansas,4107,2806,92.98,36,33.29,1.1
1/6/21,USA-05,Arkansas,3705,2880.43,95.45,65,37.71,1.25
1/7/21,USA-05,Arkansas,3323,2968.29,98.36,25,35.71,1.18
1/8/21,USA-05,Arkansas,2944,2774,91.92,40,36.43,1.21
1/9/21,USA-05,Arkansas,2886,2900.57,96.12,44,40.14,1.33
